cluster_id,summary,used_reviews
-1,"works as specified, received in good condition from amazon, using since a few months, in a smartphone, it doesn't get better than this if you're using sandisk in terms of speed and space. you can expect speeds upto 28 mb sec for write, about 30mb sec for read, with the provided adapter, speeds ar always better for both read write, using smartphone to read write, speeds would be lesser mostly, but average should be 20mb sec anyways as per what i've seen and i'm a heavy user, like if there is a 256gb microsdxc available, i would actually buy it, tried the extreme version with 80mb sec, costs 2 times of this one, but works similar to this, so dont waste money on name that doesnt deliver, buy this if you're buying to sandisk i bought this with the sole intention of putting it in my samsung galaxy s3. i had to use a tool to format the card to fat32, but once i did so, the card worked great. i have been taking advantage of the extra room i have for music, videos, pictures, etc. the sd adapter that comes with this is also handy.the transfer speeds didn't feel like class 10 when connected and transferred files from my computer, but my computer is 5 years old, so it's very possible that it's the problem. other than that, i'm completely satisfied. works great, my phone detected and let me format it to fat32 with no additional tools. once formatted its 59gb you lose some in the conversion metric from gib to gb. bought it for my motorola droid x first generation phone, i wanted to use it as a media player and it works wonderfully and has lots of storage for my movies, music, games and books. its a class 10 card so its also very fast, certainly faster than the stock card.","[""works as specified, received in good condition from amazon, using since a few months, in a smartphone, it doesn't get better than this if you're using sandisk in terms of speed and space. you can expect speeds upto 28 mb sec for write, about 30mb sec for read, with the provided adapter, speeds ar always better for both read write, using smartphone to read write, speeds would be lesser mostly, but average should be 20mb sec anyways as per what i've seen and i'm a heavy user, like if there is a 256gb microsdxc available, i would actually buy it, tried the extreme version with 80mb sec, costs 2 times of this one, but works similar to this, so dont waste money on name that doesnt deliver, buy this if you're buying to sandisk"", ""i bought this with the sole intention of putting it in my samsung galaxy s3. i had to use a tool to format the card to fat32, but once i did so, the card worked great. i have been taking advantage of the extra room i have for music, videos, pictures, etc. the sd adapter that comes with this is also handy.the transfer speeds didn't feel like class 10 when connected and transferred files from my computer, but my computer is 5 years old, so it's very possible that it's the problem. other than that, i'm completely satisfied."", 'works great, my phone detected and let me format it to fat32 with no additional tools. once formatted its 59gb you lose some in the conversion metric from gib to gb. bought it for my motorola droid x first generation phone, i wanted to use it as a media player and it works wonderfully and has lots of storage for my movies, music, games and books. its a class 10 card so its also very fast, certainly faster than the stock card.']"
0,"i have always had good luck with sandisk memory cards. this one is no exception. fast works great in my galaxy s4 and never a problem with any i have purchased. i've always bought sandisk sd cards, and have never been disappointed. this one is no exception. i'm using it in my galaxy s iii and have no problems. transfer speeds are as advertised. great card, great price. great sandisk micro sd card. havent had anyproblems with this one. its fast and it loads good. i approve this","['i have always had good luck with sandisk memory cards. this one is no exception. fast works great in my galaxy s4 and never a problem with any i have purchased.', ""i've always bought sandisk sd cards, and have never been disappointed. this one is no exception. i'm using it in my galaxy s iii and have no problems. transfer speeds are as advertised. great card, great price."", 'great sandisk micro sd card. havent had anyproblems with this one. its fast and it loads good. i approve this']"
1,"excellent product, very fast and lots of space.. i am using at samsung galaxy s3, there are no issues, ..recommended.. works perfect, price is perfect, cant beat it! i bought this for my galaxy note 10.1 and i now have about 48gb total of storage! this is great. it gives me a lot of extra storage space for my phone. it just worked out of the box. perfect.","['excellent product, very fast and lots of space.. i am using at samsung galaxy s3, there are no issues, ..recommended..', 'works perfect, price is perfect, cant beat it! i bought this for my galaxy note 10.1 and i now have about 48gb total of storage!', 'this is great. it gives me a lot of extra storage space for my phone. it just worked out of the box. perfect.']"
2,"i bought this for my gopro and it does great. the only problem i experience with it is, if you download your pictures and videos from the day, you should re format the card before trying to use it again. it seems to get confused where you left off when you re install it. i lost out on getting some pictures and video because of not doing this on the second day of my scuba vacation. when i would start the gopro in video mode, it would record about 6 15 seconds then stop automatically. haven't have anymore problems since re formatting after each night's downloading. the videos, set on 1080 looks great. bought this for use with a gopro 3 black. it works as advertised and has plenty of room for photos and video. i have yet to fill this card up recording time lapse for a period of 24 hours. good quality memory card. have used it with the gopro hero 3 and works flawlessly. wished all electronics were this simple","[""i bought this for my gopro and it does great. the only problem i experience with it is, if you download your pictures and videos from the day, you should re format the card before trying to use it again. it seems to get confused where you left off when you re install it. i lost out on getting some pictures and video because of not doing this on the second day of my scuba vacation. when i would start the gopro in video mode, it would record about 6 15 seconds then stop automatically. haven't have anymore problems since re formatting after each night's downloading. the videos, set on 1080 looks great."", 'bought this for use with a gopro 3 black. it works as advertised and has plenty of room for photos and video. i have yet to fill this card up recording time lapse for a period of 24 hours.', 'good quality memory card. have used it with the gopro hero 3 and works flawlessly. wished all electronics were this simple']"
