cluster_id,summary,used_reviews
9,"very fast! decent price.i use this for my phone, and it does the job. never had any problems, it's a class 10 card so it has plenty of speed for reading and writing. will buy again it's fast, its small, its pretty cheap. i put one in a usb reader to use as a thumb drive. it is very fast and very, very practical! i really like, almost able to use, and in my phone can play full hd, only great!","[""very fast! decent price.i use this for my phone, and it does the job. never had any problems, it's a class 10 card so it has plenty of speed for reading and writing. will buy again"", ""it's fast, its small, its pretty cheap. i put one in a usb reader to use as a thumb drive."", 'it is very fast and very, very practical! i really like, almost able to use, and in my phone can play full hd, only great!']"
10,"the advertisement calls this card a class 10 card however i was not able to get class 10 speeds with this card. sd cards seem to be much faster at read write then microsd cards. i get about 10mb s write speed when copying a file to my sd card through my phone usb cable. i get the same transfer rate when in an adapter. these small memory cards seem to be very limited on their write speed. also, this card did heat up some when transferring to it for a long period of time continuously but not too bad...just warm. the read speeds seem to cap out at about 18mb s but i did see 25mb s on small files. one thing to note, and this may be by design for this particular card but, this card is super fast when transferring small files but slow at big files so you'll see slower write speeds the longer you write to it with larger files whereas smaller files zip along one at a time at that 10mb s. i was getting 8.6mb s when writing a 4.6gb movie file to this card. all in all, this is an excellent card and beyond worth the money for what you get. i love it for my evo 4g lte and my previous phone the evo 4g. the only reason i gave it 4 stars is because it did not perform as advertised at 30mb s. however, if you are thinking of getting this memory card for an android phone and don't want to pay big bucks, this is your card. stop reading and buy it, i'm glad i did. super fast write speed makes using link2sd app work very well. moving music and other media to this card from cable or reader is also much faster and im not completely sure but i think i can take photos faster as well. i bought three of these and all three worked upon initial installation with no formatting. using my notebook computer's built in sd card reader, i saw transfer speeds between 6 mb writing and 14 mb reading. this was doing a simple copy past of all files on my old card that i had saved to my computer. these speeds are much slower than the stated maximum by the card manufacturer, but would be expected with over 12,000 small files like my example. the read write times were close to 50 faster than those of my old 8 gb class 10 sandisk micro sd card, so there is definitely a performance gain with this updated card.all things considered, 16 gb of storage on a class 10 card from the leading manufacturer, and at 15 is a steal. i highly recommend this card.","[""the advertisement calls this card a class 10 card however i was not able to get class 10 speeds with this card. sd cards seem to be much faster at read write then microsd cards. i get about 10mb s write speed when copying a file to my sd card through my phone usb cable. i get the same transfer rate when in an adapter. these small memory cards seem to be very limited on their write speed. also, this card did heat up some when transferring to it for a long period of time continuously but not too bad...just warm. the read speeds seem to cap out at about 18mb s but i did see 25mb s on small files. one thing to note, and this may be by design for this particular card but, this card is super fast when transferring small files but slow at big files so you'll see slower write speeds the longer you write to it with larger files whereas smaller files zip along one at a time at that 10mb s. i was getting 8.6mb s when writing a 4.6gb movie file to this card. all in all, this is an excellent card and beyond worth the money for what you get. i love it for my evo 4g lte and my previous phone the evo 4g. the only reason i gave it 4 stars is because it did not perform as advertised at 30mb s. however, if you are thinking of getting this memory card for an android phone and don't want to pay big bucks, this is your card. stop reading and buy it, i'm glad i did."", 'super fast write speed makes using link2sd app work very well. moving music and other media to this card from cable or reader is also much faster and im not completely sure but i think i can take photos faster as well.', ""i bought three of these and all three worked upon initial installation with no formatting. using my notebook computer's built in sd card reader, i saw transfer speeds between 6 mb writing and 14 mb reading. this was doing a simple copy past of all files on my old card that i had saved to my computer. these speeds are much slower than the stated maximum by the card manufacturer, but would be expected with over 12,000 small files like my example. the read write times were close to 50 faster than those of my old 8 gb class 10 sandisk micro sd card, so there is definitely a performance gain with this updated card.all things considered, 16 gb of storage on a class 10 card from the leading manufacturer, and at 15 is a steal. i highly recommend this card.""]"
11,"i bought this for media storage on my surface 2 and absolutely love it. it allows me to store my videos, pictures, and music on a removable drive and keep my tablets memory free for apps. i would recommend this to anyone with a tablet looking to expand their storage capabilities. shipping and packaging were perfect and quick. i bought this memory for my microsoft surface rt. it works great and it is super fast. i am storing movies, music and pictures. great! added this to my microsoft surface rt tablet and it works perfectly and is extremely fast. perfect for storing videos!","['i bought this for media storage on my surface 2 and absolutely love it. it allows me to store my videos, pictures, and music on a removable drive and keep my tablets memory free for apps. i would recommend this to anyone with a tablet looking to expand their storage capabilities. shipping and packaging were perfect and quick.', 'i bought this memory for my microsoft surface rt. it works great and it is super fast. i am storing movies, music and pictures. great!', 'added this to my microsoft surface rt tablet and it works perfectly and is extremely fast. perfect for storing videos!']"
12,sandisk 16gb micro sdhcworks as advertised.good quality.pretty inexpensive price considering.i would recommend it to anyone in need of a micro sd card. i love this micro sd card. awesome amount of space and just plain ole reliable. you dont find to many products like that nowadays. good micro sd card. i love sandisk's products because they have a good warranty policy. i would recommend this product.,"['sandisk 16gb micro sdhcworks as advertised.good quality.pretty inexpensive price considering.i would recommend it to anyone in need of a micro sd card.', 'i love this micro sd card. awesome amount of space and just plain ole reliable. you dont find to many products like that nowadays.', ""good micro sd card. i love sandisk's products because they have a good warranty policy. i would recommend this product.""]"
13,nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video. i bought this for my galaxy cell phone and i love having the extra space fro music and large picture files. i got this for my phone and it is working well as storage for my music and images. i would order this again if i needed another.,"['nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video.', 'i bought this for my galaxy cell phone and i love having the extra space fro music and large picture files.', 'i got this for my phone and it is working well as storage for my music and images. i would order this again if i needed another.']"
14,"use this in my samsung galaxy s4. have had it for almost a year now, no problems, really expands your memory capabilities, easy enough to install. i have this in my galaxy s 3 and it works great, i've had no problems with it. highly recommend. works just fine in my galaxy s4. no problems. unbelievable how much storage you can get in such a small space and for such a low price.","['use this in my samsung galaxy s4. have had it for almost a year now, no problems, really expands your memory capabilities, easy enough to install.', ""i have this in my galaxy s 3 and it works great, i've had no problems with it. highly recommend."", 'works just fine in my galaxy s4. no problems. unbelievable how much storage you can get in such a small space and for such a low price.']"
15,"purchased it for use on my samsung tab 2 as well as my note 3.the msd card came with 3 possible formatting ntfs fat exfat. the default is exfat, and there seemed to be some comments saying that certain devices might not be able to read exfat.being the smart alec i am, i decided to format it to ntfs, assuming that my android devices will work with it. tab2 was not able to read ntfs, and i had to reformat it back to fat in order to get it work.subsequently, i tried using those usb sd card reader those that looks like a tiny usb drive and realised that apparently the sd card formatting is too new, and it simply will not register as 64gb, but can only read up to 32gb.have not tried on note 3 yet, but should work seeing that the technology is pretty on par. i have both the samsung skyrocket and note 2 android phones and this card works great. mine came formatted for exfat. android will need it formatted in fat 32. to do this use the format function built into the phone. after the format it works great! look how many highly positive reviews this card has just get this one. it is huge, it is fast and reasonably priced for a such a high speed chip.btw, this comes with the filesystem formatted to exfat. depending on your device, it may not like that and you need to format it to fat32. the problem is that windows does not support formatting fat32 filesystems above 32gb. so you can format this as fat32 under linux or use this tool in windows ...","['purchased it for use on my samsung tab 2 as well as my note 3.the msd card came with 3 possible formatting ntfs fat exfat. the default is exfat, and there seemed to be some comments saying that certain devices might not be able to read exfat.being the smart alec i am, i decided to format it to ntfs, assuming that my android devices will work with it. tab2 was not able to read ntfs, and i had to reformat it back to fat in order to get it work.subsequently, i tried using those usb sd card reader those that looks like a tiny usb drive and realised that apparently the sd card formatting is too new, and it simply will not register as 64gb, but can only read up to 32gb.have not tried on note 3 yet, but should work seeing that the technology is pretty on par.', 'i have both the samsung skyrocket and note 2 android phones and this card works great. mine came formatted for exfat. android will need it formatted in fat 32. to do this use the format function built into the phone. after the format it works great!', 'look how many highly positive reviews this card has just get this one. it is huge, it is fast and reasonably priced for a such a high speed chip.btw, this comes with the filesystem formatted to exfat. depending on your device, it may not like that and you need to format it to fat32. the problem is that windows does not support formatting fat32 filesystems above 32gb. so you can format this as fat32 under linux or use this tool in windows ...']"
16,"the first few weeks after i bought this, i had some problems like my phone can't detect the micro sd card . i tried formatting or repairing the card, but no success. so i returned this to sandisk and they willingly replaced this in a week. no more questions asked. and since then, i'm still using the 2nd card that i received. no problems until now. i wish i could say this card was great. been waiting for it for around a year and a half whilst using the 64gb one also sandisk which never gave me issues sadly i lost it. this card confused the heck out of me. i used it on my s4 and first off, it wouldn't recognize it. tried it on my gf's s4 and same problem.apparently it comes formatted as exfat and thought maybe reformatting it as fat32 would solve the problem. well i thought it did since my phone finally recognized it upon inserting it. a new problem arose, though. i started taking pictures to try it out and odd thing was some of the pictures became corrupted. not even viewable on the phone seconds after taking them. some worked, others not.later on, i restarted my phone for some reason or other. a while later i wanted to check the pictures again and, surprise surprise, everything was gone. i'd find out later that every time i restarted my phone everything on the card was being deleted. tried it on my gf's phone and same thing happened.tried reformatting again as fat32 using gparted couldn't hurt and it just throws errors upon starting the write sequence.too bad i can't return it as i had it shipped to me in guatemala. so that's 119 down the toilet. i have to buy a new one now, but i think i'll go for the new samsung evo ones although they don't offer a 128gb model as of this writing bummer . i got this card only a few months ago, used it on a note 3, now it has failed. no matter what i try, attempts to format the drive or edit the files on it, whether using my computer or the phone, have all failed. the card's data is now essentially read only, which is the only saving grace of this since i could at least save my data.previous to this i had an issue with it corrupting photos randomly, with increasing regularity as it grew closer to complete failure. i am now going to be avoiding sandisk when possible","[""the first few weeks after i bought this, i had some problems like my phone can't detect the micro sd card . i tried formatting or repairing the card, but no success. so i returned this to sandisk and they willingly replaced this in a week. no more questions asked. and since then, i'm still using the 2nd card that i received. no problems until now."", ""i wish i could say this card was great. been waiting for it for around a year and a half whilst using the 64gb one also sandisk which never gave me issues sadly i lost it. this card confused the heck out of me. i used it on my s4 and first off, it wouldn't recognize it. tried it on my gf's s4 and same problem.apparently it comes formatted as exfat and thought maybe reformatting it as fat32 would solve the problem. well i thought it did since my phone finally recognized it upon inserting it. a new problem arose, though. i started taking pictures to try it out and odd thing was some of the pictures became corrupted. not even viewable on the phone seconds after taking them. some worked, others not.later on, i restarted my phone for some reason or other. a while later i wanted to check the pictures again and, surprise surprise, everything was gone. i'd find out later that every time i restarted my phone everything on the card was being deleted. tried it on my gf's phone and same thing happened.tried reformatting again as fat32 using gparted couldn't hurt and it just throws errors upon starting the write sequence.too bad i can't return it as i had it shipped to me in guatemala. so that's 119 down the toilet. i have to buy a new one now, but i think i'll go for the new samsung evo ones although they don't offer a 128gb model as of this writing bummer ."", ""i got this card only a few months ago, used it on a note 3, now it has failed. no matter what i try, attempts to format the drive or edit the files on it, whether using my computer or the phone, have all failed. the card's data is now essentially read only, which is the only saving grace of this since i could at least save my data.previous to this i had an issue with it corrupting photos randomly, with increasing regularity as it grew closer to complete failure. i am now going to be avoiding sandisk when possible""]"
17,"sandisk never disappoints. as always sandisk products are worth every penny. nice product and quality and works great. i recommend this product to everyone. i have always been pleased with the sandisk products and this one is no exception. it works as advertised. i would purchase it again. i only buy sandisk and this item like all the others i have purchased, worked perfectly the first time. love it!","['sandisk never disappoints. as always sandisk products are worth every penny. nice product and quality and works great. i recommend this product to everyone.', 'i have always been pleased with the sandisk products and this one is no exception. it works as advertised. i would purchase it again.', 'i only buy sandisk and this item like all the others i have purchased, worked perfectly the first time. love it!']"
18,sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal. the sandisk memory card is awesome. i usually only buy sandisk products because they are very reliable. very good quality. i am always perfectly satisfied with sandisk products they are extremely reliable and suit my purposes perfectly. this particular memory card is no exception.,"['sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal.', 'the sandisk memory card is awesome. i usually only buy sandisk products because they are very reliable. very good quality.', 'i am always perfectly satisfied with sandisk products they are extremely reliable and suit my purposes perfectly. this particular memory card is no exception.']"
