file_name,overall_summary
cluster_minilm_hdbscan_100_keyBERT.csv,"issues product, absolutely issues, product breaks, issue longevity, causing problems sandisk reliable, samsung sandisk, sandisk s3, reviews sandisk, reliable sandisk card gopro, card camera, card pro, sdxc card, recording gopro sandisk ultra, faster sandisk, s16gb sandisk, sd cards, speeds microsd storage good, storage smartphone, s4 memory, smartphone storage, decent storage"
