cluster_id,uswir_t5,srnr_t5,buysumm_fixed_t5,buysumm_ref_t5,ivd_t5,file_id,uswir_centroid,srnr_centroid,buysumm_fixed_centroid,buysumm_ref_centroid,ivd_centroid,uswir_keybert,srnr_keybert,buysumm_fixed_keybert,buysumm_ref_keybert,ivd_keybert
13,0.6003700494766235,0.16459910571575165,0.0,0.5,2.0,cluster_minilm_hdbscan_2,0.7048194408416748,0.31229570508003235,0.1,0.9,0.7692307692307693,0.4790704846382141,0.0,0.0,,0.0
14,0.7363210916519165,0.31370842456817627,0.0,0.6,0.6666666666666666,cluster_minilm_hdbscan_2,0.7506381869316101,0.4023652672767639,0.0,0.9,0.875,0.5506414771080017,0.0,0.0,,0.0
15,0.5315510034561157,0.17807388305664062,0.1,0.4,0.6666666666666666,cluster_minilm_hdbscan_2,0.784153938293457,0.2738196849822998,0.3,1.0,0.35714285714285715,0.5621007680892944,0.0,0.2,,0.0
16,0.516670286655426,0.10067155212163925,0.0,0.6,0.3333333333333333,cluster_minilm_hdbscan_2,0.5869155526161194,0.44061771035194397,0.2,0.9,0.8333333333333334,0.4628902077674866,0.0,0.0,,0.0
17,0.700910210609436,0.4294574558734894,0.1,0.6,1.0,cluster_minilm_hdbscan_2,0.7274743318557739,0.3025222420692444,0.2,1.0,0.8333333333333334,0.5745669007301331,0.0,0.1,,0.0
18,0.7967872619628906,0.5745556354522705,0.0,0.9,1.0,cluster_minilm_hdbscan_2,0.8541407585144043,0.3427511155605316,0.1,1.0,1.25,0.7292346954345703,0.0,0.0,,1.0
19,0.5387366414070129,0.0,0.0,0.5555555555555556,1.0,cluster_minilm_hdbscan_2,0.7779554128646851,0.20800575613975525,0.0,1.0,1.2,0.4566587209701538,0.0,0.0,,1.0
20,0.6700055599212646,0.1457332968711853,0.0,0.6666666666666666,0.0,cluster_minilm_hdbscan_2,0.8063539266586304,0.23304742574691772,0.1,1.0,0.5555555555555556,0.5119267702102661,0.0,0.0,,1.0
21,0.7132744193077087,0.00513265049085021,0.0,0.7777777777777778,0.3333333333333333,cluster_minilm_hdbscan_2,0.7393568754196167,0.1459815353155136,0.0,1.0,0.5,0.5049411058425903,0.0,0.0,,1.0
22,0.5735228061676025,0.0,0.0,0.7,2.0,cluster_minilm_hdbscan_2,0.6630620956420898,0.3692447245121002,0.0,0.8,0.8333333333333334,0.5602907538414001,0.0,0.1,,0.0
23,0.8827002048492432,0.2653697729110718,0.0,0.8,1.0,cluster_minilm_hdbscan_2,0.9037784337997437,0.20245158672332764,0.0,1.0,1.25,0.764338493347168,0.0,0.0,,1.0
24,0.5198797583580017,0.37525475025177,0.1,0.6,0.0,cluster_minilm_hdbscan_2,0.6344512701034546,0.14359641075134277,0.1,1.0,0.2,0.4277390241622925,0.0,0.0,,0.0
25,0.4855794906616211,0.16051895916461945,0.0,0.6,0.5,cluster_minilm_hdbscan_2,0.6171191930770874,0.3116726279258728,0.0,0.9,0.7142857142857143,0.5105718970298767,0.0,0.0,,0.0
26,0.34707847237586975,0.051887523382902145,0.0,0.0,0.5,cluster_minilm_hdbscan_2,0.48853302001953125,0.20468881726264954,0.1,0.6,0.7142857142857143,0.36378225684165955,0.0,0.0,,0.0
27,0.32555994391441345,0.16475865244865417,0.0,0.0,1.5,cluster_minilm_hdbscan_2,0.8592561483383179,0.2484593391418457,0.0,1.0,0.875,0.5249348878860474,0.0,0.0,,2.0
28,0.6011887192726135,0.46255847811698914,0.1,0.6666666666666666,0.5,cluster_minilm_hdbscan_2,0.6537188291549683,0.2583819031715393,0.2,1.0,0.14285714285714285,0.41138648986816406,0.0,0.0,,0.0
29,0.7171891927719116,0.4303707778453827,0.0,0.5555555555555556,0.0,cluster_minilm_hdbscan_2,0.7801486849784851,0.25571706891059875,0.2,1.0,1.1785714285714286,0.571107029914856,0.0,0.0,,1.0
30,0.43508219718933105,0.31477099657058716,0.2,0.1,2.6666666666666665,cluster_minilm_hdbscan_2,0.4832024574279785,0.20739351212978363,0.2,1.0,0.8695652173913043,0.4295905530452728,0.0,0.0,,0.0
31,0.647473931312561,0.18564625084400177,0.1,0.9,1.5,cluster_minilm_hdbscan_2,0.668487548828125,0.3029133677482605,0.1,1.0,0.8333333333333334,0.5572447776794434,0.0,0.0,,0.0
32,0.38593780994415283,0.0,0.1,0.1,0.0,cluster_minilm_hdbscan_2,0.6951211094856262,0.29998478293418884,0.2,1.0,0.42857142857142855,0.5124481320381165,0.0,0.0,,0.0
33,0.7405930757522583,0.20029491186141968,0.0,0.4,0.0,cluster_minilm_hdbscan_2,0.7898074388504028,0.22283318638801575,0.0,0.7,0.25,0.6747201681137085,0.0,0.0,,0.0
34,0.6196107268333435,0.19897772371768951,0.0,0.5555555555555556,1.5,cluster_minilm_hdbscan_2,0.7281618118286133,0.20596729218959808,0.1,1.0,1.1111111111111112,0.4840965270996094,0.0,0.1,,0.0
35,0.3919963240623474,0.05334024503827095,0.1,0.3333333333333333,1.0,cluster_minilm_hdbscan_2,0.5252692699432373,0.12918534874916077,0.1,0.8888888888888888,0.375,0.23492431640625,0.0,0.0,,1.0
36,0.43031954765319824,0.2027755230665207,0.1,0.1,0.0,cluster_minilm_hdbscan_2,0.7075986266136169,0.19140326976776123,0.1,1.0,0.7692307692307693,0.5696901082992554,0.0,0.0,,1.0
37,0.6181671619415283,0.2001843899488449,0.1,0.1111111111111111,0.5,cluster_minilm_hdbscan_2,0.7995143532752991,0.2509859800338745,0.1,0.4444444444444444,0.4,0.6051218509674072,0.0,0.0,,1.0
38,0.6476903557777405,0.03343895822763443,0.0,0.1,1.5,cluster_minilm_hdbscan_2,0.7068437337875366,0.2883651554584503,0.3,1.0,0.8333333333333334,0.5437549352645874,0.0,0.0,,0.0
39,0.606367826461792,0.2539289593696594,0.1,0.3333333333333333,0.5,cluster_minilm_hdbscan_2,0.7538573145866394,0.3444690406322479,0.2,1.0,2.0,0.5769946575164795,0.0,0.0,,1.0
40,0.7917954921722412,0.5002180337905884,0.0,0.9,1.5,cluster_minilm_hdbscan_2,0.899744987487793,0.4364781081676483,0.1,1.0,1.3333333333333333,0.7373390793800354,0.0,0.0,,1.0
41,0.45651260018348694,-0.07561612129211426,0.0,0.4,0.0,cluster_minilm_hdbscan_2,0.6588780879974365,0.2174399346113205,0.0,0.9,0.4,0.5259140133857727,0.0,0.0,,0.0
42,0.6824283003807068,0.2683085799217224,0.0,0.7,0.6,cluster_minilm_hdbscan_2,0.7647977471351624,0.280143678188324,0.3,0.6,0.3333333333333333,0.5480219125747681,0.0,0.0,,0.0
43,0.5853933691978455,0.1895243376493454,0.0,0.1,0.3333333333333333,cluster_minilm_hdbscan_2,0.7530690431594849,0.26537060737609863,0.1,1.0,0.46153846153846156,0.592817485332489,0.0,0.0,,0.0
44,0.5429637432098389,0.2544555366039276,0.1,0.6,0.6666666666666666,cluster_minilm_hdbscan_2,0.6687923669815063,0.30182430148124695,0.2,0.9,0.875,0.5812631845474243,0.0,0.0,,1.0
45,0.6288968324661255,0.2617630958557129,0.0,0.5,1.0,cluster_minilm_hdbscan_2,0.7473401427268982,0.286357045173645,0.3,0.9,1.6363636363636365,0.5805613398551941,0.0,0.0,,0.0
46,0.6587791442871094,0.29394659399986267,0.1,0.3333333333333333,0.0,cluster_minilm_hdbscan_2,0.8207336068153381,0.23100502789020538,0.1,1.0,0.0,0.6040986776351929,0.0,0.0,,2.0
47,0.6559922099113464,0.35757607221603394,0.0,0.7777777777777778,0.5,cluster_minilm_hdbscan_2,0.6161468625068665,0.32511359453201294,0.0,0.4444444444444444,0.2,0.44774341583251953,0.0,0.0,,1.0
48,0.551194965839386,0.4974798262119293,0.1,0.5,0.5,cluster_minilm_hdbscan_2,0.6783732771873474,0.25734657049179077,0.3,0.8,0.5384615384615384,0.44224387407302856,0.0,0.0,,0.0
49,0.7428708076477051,0.2572920620441437,0.0,0.6666666666666666,0.6666666666666666,cluster_minilm_hdbscan_2,0.7729042768478394,0.28031831979751587,0.0,0.3333333333333333,0.7647058823529411,0.6472479701042175,0.0,0.0,,1.0
50,0.3276452124118805,0.16490529477596283,0.0,0.2222222222222222,0.0,cluster_minilm_hdbscan_2,0.6626184582710266,0.35383641719818115,0.2,0.7777777777777778,1.5,0.5058323740959167,0.0,0.0,,2.0
51,0.7685979604721069,0.1795128881931305,0.0,1.0,0.2,cluster_minilm_hdbscan_2,0.7857474088668823,0.22033165395259857,0.1,1.0,0.0,0.6611396670341492,0.0,0.0,,0.0
52,0.5687193870544434,0.12263388186693192,0.0,0.5555555555555556,0.5,cluster_minilm_hdbscan_2,0.637855052947998,0.18582510948181152,0.1,0.6666666666666666,0.6,0.36615848541259766,0.0,0.0,,0.0
53,0.5791168212890625,0.593494713306427,0.1,0.7,1.0,cluster_minilm_hdbscan_2,0.7548016309738159,0.24479973316192627,0.0,0.8,0.6666666666666666,0.5213111042976379,0.0,0.0,,0.0
54,0.4722931683063507,0.0,0.1,0.1,1.0,cluster_minilm_hdbscan_2,0.6074164509773254,0.2535744905471802,0.1,1.0,0.5555555555555556,0.4554421007633209,0.0,0.1,,0.0
55,0.4776385426521301,0.6208196878433228,0.1,0.5,0.5,cluster_minilm_hdbscan_2,0.7469634413719177,0.30399271845817566,0.1,0.8,0.25,0.4306528568267822,0.0,0.0,,0.0
56,0.5851696133613586,0.0,0.0,0.6666666666666666,1.0,cluster_minilm_hdbscan_2,0.7464054822921753,0.2280263900756836,0.0,0.8888888888888888,0.5,0.5120630860328674,0.0,0.0,,0.0
57,0.7077559232711792,0.15565592050552368,0.0,0.7,0.5,cluster_minilm_hdbscan_2,0.7653776407241821,0.2094578891992569,0.1,0.8,0.46153846153846156,0.5742171406745911,0.0,0.0,,1.0
